temperature_c,butterflies_in_direct_sun,estimate,standard_error,conf_low,conf_high,supported,estimate_supported
19.374301675977655,0,0.08617249707593172,0.06624919711898397,-0.043762344355826766,0.21610733850769018,TRUE,0.08617249707593172
19.480446927374302,0,0.08759543366228587,0.06717957293236486,-0.044164157940655424,0.21935502526522713,TRUE,0.08759543366228587
19.58659217877095,0,0.08901837024864,0.06811470407677131,-0.04457529817712112,0.2226120386744011,TRUE,0.08901837024864
19.692737430167597,0,0.09044130683499413,0.06905439736311934,-0.044995386162624496,0.22587799983261272,TRUE,0.09044130683499413
19.798882681564244,0,0.09186424342134827,0.06999846905845375,-0.04542406154091311,0.22915254838360963,TRUE,0.09186424342134827
19.90502793296089,0,0.0932871800077024,0.07094674437560396,-0.045860981501141276,0.23243534151654605,TRUE,0.0932871800077024
20.011173184357542,0,0.09471011659405659,0.07189905699029399,-0.04630581983077553,0.2357260530188887,TRUE,0.09471011659405659
20.11731843575419,0,0.09613305318041074,0.0728552485845464,-0.04675826602007113,0.23902437238089258,TRUE,0.09613305318041074
20.22346368715084,0,0.09755598976676493,0.0738151684152033,-0.04721802441581001,0.24233000394933985,TRUE,0.09755598976676493
20.329608938547487,0,0.09897892635311906,0.07477867290638326,-0.04768481342198508,0.24564266612822316,TRUE,0.09897892635311906
20.435754189944134,0,0.1004018629394732,0.07574562526470525,-0.04815836474513693,0.2489620906240833,TRUE,0.1004018629394732
20.54189944134078,0,0.10182479952582733,0.07671589511612774,-0.04863842268208503,0.25228802173373965,TRUE,0.10182479952582733
20.64804469273743,0,0.10324773611218148,0.07768935816328083,-0.049124743447851574,0.2556202156722145,TRUE,0.10324773611218148
20.754189944134076,0,0.10467067269853561,0.07866589586220074,-0.04961709454163951,0.2589584399387107,TRUE,0.10467067269853561
20.860335195530727,0,0.1060936092848898,0.0796453951174138,-0.050115254148799235,0.2623024727185788,TRUE,0.1060936092848898
20.966480446927374,0,0.10751654587124393,0.08062774799435718,-0.050619010576798545,0.2656521023192864,TRUE,0.10751654587124393
21.072625698324025,0,0.10893948245759812,0.08161285144816618,-0.05112816172329136,0.2690071266384875,TRUE,0.10893948245759812
21.178770949720672,0,0.11036241904395226,0.08260060706789976,-0.0516425145744666,0.2723673526623711,TRUE,0.11036241904395226
21.28491620111732,0,0.1117853556303064,0.08359092083532137,-0.0521618847319438,0.2757325959925565,TRUE,0.1117853556303064
21.391061452513966,0,0.11320829221666054,0.084583702897394,-0.05268609596656659,0.2791026803998876,TRUE,0.11320829221666054
21.497206703910614,0,0.11463122880301467,0.08557886735169225,-0.05321497979753058,0.2824774374035599,TRUE,0.11463122880301467
21.60335195530726,0,0.11605416538936882,0.0865763320439756,-0.0537483750953628,0.2858567058741004,TRUE,0.11605416538936882
21.709497206703908,0,0.11747710197572295,0.08757601837720848,-0.054286127707352,0.2892403316587978,TRUE,0.11747710197572295
21.81564245810056,0,0.11890003856207713,0.0885778511313515,-0.05482809010410432,0.2926281672282586,TRUE,0.11890003856207713
21.921787709497206,0,0.12032297514843128,0.08958175829328667,-0.055374121045975125,0.29602007134283764,TRUE,0.12032297514843128
22.027932960893853,0,0.12174591173478541,0.09058767089627627,-0.055924085268198614,0.29941590873776935,TRUE,0.12174591173478541
22.134078212290504,0,0.1231688483211396,0.09159552286838893,-0.05647785318360536,0.30281554982588454,TRUE,0.1231688483211396
22.24022346368715,0,0.12459178490749374,0.09260525088936,-0.05703530060188218,0.3062188704168696,TRUE,0.12459178490749374
22.3463687150838,0,0.12601472149384788,0.09361679425538628,-0.057596308464393065,0.30962575145208876,TRUE,0.12601472149384788
22.452513966480446,0,0.12743765808020202,0.09463009475138237,-0.058160762593635146,0.31303607875403916,TRUE,0.12743765808020202
22.558659217877096,0,0.1288605946665562,0.09564509653025684,-0.058728553456462634,0.31644974278957494,TRUE,0.1288605946665562
22.664804469273744,0,0.13028353125291034,0.09666174599879185,-0.05929957594026186,0.31986663844608254,TRUE,0.13028353125291034
22.77094972067039,0,0.13170646783926448,0.0976799917097356,-0.05987372914131184,0.32328666481984075,TRUE,0.13170646783926448
22.877094972067038,0,0.1331294044256186,0.09869978425974062,-0.06045091616461004,0.32670972501584716,TRUE,0.1331294044256186
22.98324022346369,0,0.1345523410119728,0.09972107619280357,-0.06103104393448852,0.3301357259584341,TRUE,0.1345523410119728
23.089385474860336,0,0.13597527759832695,0.10074382190888327,-0.06161402301538621,0.3335645782120401,TRUE,0.13597527759832695
23.195530726256983,0,0.13739821418468107,0.10176797757739367,-0.06219976744218211,0.33699619581154416,TRUE,0.13739821418468107
23.30167597765363,0,0.1388211507710352,0.10279350105528691,-0.06278819455953116,0.3404304961016016,TRUE,0.1388211507710352
23.407821229050278,0,0.14024408735738936,0.10382035180945937,-0.06337922486967917,0.34386739958445783,TRUE,0.14024408735738936
23.51396648044693,0,0.14166702394374353,0.10484849084322967,-0.06397278188826358,0.34730682977575056,TRUE,0.14166702394374353
23.620111731843576,0,0.14308996053009768,0.10587788062665393,-0.06456879200764054,0.35074871306783584,TRUE,0.14308996053009768
23.726256983240223,0,0.14451289711645182,0.10690848503045679,-0.06516718436730351,0.3541929786002071,TRUE,0.14451289711645182
23.83240223463687,0,0.14593583370280594,0.10794026926337126,-0.06576789073098771,0.35763955813659953,TRUE,0.14593583370280594
23.93854748603352,0,0.14735877028916014,0.10897319981269267,-0.06637084537007806,0.3610883859483983,TRUE,0.14735877028916014
24.044692737430168,0,0.14878170687551429,0.11000724438786409,-0.06697598495296353,0.36453939870399205,TRUE,0.14878170687551429
24.150837988826815,0,0.1502046434618684,0.11104237186692172,-0.06758324843999969,0.36799253536373644,TRUE,0.1502046434618684
24.256983240223462,0,0.15162758004822255,0.11207855224563913,-0.06819257698376538,0.3714477370802104,TRUE,0.15162758004822255
24.363128491620113,0,0.15305051663457675,0.11311575658921912,-0.06880391383431564,0.3749049471034691,TRUE,0.15305051663457675
